,review,label
1214,수분크림 사야지사야지 하다가 매번 까먹고 딴 것만 샀었는데 때마침 라운드랩 수분크림 세일해서 겟겟!! 수분패드 10매도 있어서 부분팩할 때 잘 써먹을 거 같아요ㅋㅋ 기존에 썼던 것보다 사이즈가 살짝 작은 감이 있긴한데 워낙 유명한 제품이니 입문할지 여부로 사봤는데 끈적임이나 잔여감이 과하지않고 깔끔해서 괜찮은 것 같아요ㅋㅋ 피부에도 순하디 순할 것 같은 느낌적인 느낌이라서 더 좋은 것 같아요ㅋㅋ 원뿔원하면서 가격두 나쁘지 않은 것 같구 수분감두 넘 좋은 것 같아요ㅋㅋ 수분크림 잘못쓰면 넘 끈적이거나 겉도는 느낌이 있는 제품이 있는데 이건 산뜻한 느낌?ㅋㅋ 부담없이 잘 바를 수 있는 느낌이라서 다 쓰면 나중에 또 구매해서 사용할 것 같아요ㅋㅋ 만족만족합니다ㅋㅋㅋ 입문해서 정착할 만큼의 물건인것 같아요ㅋㅋ만족!!,0
848,나비존에 피부염 생기고 나서 부터는 이것만 발라요 토너 로션 같은 건 바를 수도 없는데 이건 발라도 자극이 없어요. 세네번 덧발라야해서 금방 금방 닳는게 좀 아쉽긴해요 저렴한 편은 아니라 세일때를 노립니다 ㅎㅎ ,0
1184,가벼운 제형이라 마무리감이 산뜻합니다 이 날씨엔 좀 건조하다고 느껴지긴 했는데. 신기하게 속건조는 리치한 크림 쓸 때보다 줄었네요  강추! 근데 화장할때 보면 알갱이가 좀 남아있어요ㅎ ,0
774,쿠폰덕분에써게사고바송빨라서좋라요굳굳굳ㅎㅎㅎ평이좋아서,0
85,분들은 번째 구매하는 건데 순하고 좋습니다 ~ 저녁에만 보습용으로 부족할 있어요 바르고 난 후에 얼굴에 알갱이가 좀 남아서 메이크업 전에 더 것보다 자기 전에 바르는 용으로 사용하는 게 발랐을 거 같네요 ! 제형은 따로 않고 쓰긴 제형이고 유감보다는 같고 올라오는 많이 느껴지는 제품이었어요 ! 한창 것 때문에 피부가 안 좋았던 시기에 좋을 때는 이 수분크림에 있는 약간의 유분기 때문인지 가끔 트러블이 바르는 거 같았는데 피부과를 다닌 후에 피부가 진정됐을 때 바르니까 꾸덕하지 트러블이 올라오거나 하지는 않았습니다 ! 많이 건조하신 분들은 겨울에 가벼운 좀 발라주고 거 수분감이 지성이나 복합성이신 두 겨울에도 괜찮게 사용할 수 있을 마스크 같아요 ~,1
1100,예민하고 건조한 수부지 여드름성 피부입니다. 동생 추천으로 구매하게 되었어요. 처음에는 어성초가 내 피부에 맞을까 걱정을 했는데 어성초 자체가 피부에 굉장히 좋은 성분이라고 하더라고요. 이 제품은 저는 토너팩으로 사용하고 있는데  정말 정말 만족합니다! 자극적이지 않고 피부에 수분감을 꽉 꽉 채워줍니다! 그리고 피부결도 보들 보들해져요!  어성초 자체가 피부 진정에 좋은 성분이다보니 수분감을 채워주면서 진정도 해주니 정말 일석이조입니다. 아비브 제품 자첵 순하고 성분도 좋고  효과도 좋아서 계속 재구매할것같습니다ㅜㅜㅜ 같은 라인 아비브 마스크팩도 좋아오ㅛ ,1
216,"트러블성 피부인데 지성이다 하시는 분들 추천!! 혹시 닥땡지 피부가 사용하시는데 여름에는 뭔가 기름지고 투머치한 느낌이 든다. 오히려 찾으셨습니다. 나는 것 같다 삼박자가 샹각하시는 크림이 자작나무 수분크림을 한 번 사용해 보세요. 정말 파워 지성인 제 레드블레미쉬 여름에 도저히 닥땡지 레드블레미쉬는 못쓰겠다며 너무 앓고 계시다 제가 받은 샘플을 쥐어줬더니 지성을 위한 여름 크림이 여기 있다며 광명을 트러블이 시름시름 궁금해서 건성에 가까운 복합성인 제가 사용을 세럼 확실히 조합하면 좀 건조한 사람은 보습력이서 아쉬움이 느껴질 수 있으나 이 분들은 주는 청량감 쿨링감 진정!! 라고 매우 기분 좋게 느껴졌습니다. 해보았는데 단계와 잘 언니님께서 보습감을 느꼈습니다 쓸 수 있겠다는 느낌이 들었고, 괜히 추천템이 아니라는것을 커버해서",1
534,또 주문했답니다 ㅎㅎ 없으면 안될 수분크림 에용 ㅎㅎ최애 민감 수부지 최고~! 그리고 샀어요 샘풀도 주고 그래서 더욱더 사게돼요 ㅎㅎ 배송도 빠르고 이번에 이벤트 할인이랑 적립금써서 17000원에 싸게 저렴하게 오래가는거같아영 감사합니당 ㅁ한달은 쓰는것같아요 두세번 레이어링 해서 발라야지 더 촉촉하고 20ml,0
323,"복합성 피부에 좋다고 그래서 구매해봤는데 기존에 썼던 제품보다 훨씬 가볍고 수분감이 좋아서 다쓰고나서 또 재구매 할 생각이예요. 흡수도 잘되고 바르고나서 끈적함없이 촉촉하게 잘 발리는 것 같고 제형도 되게 가볍게 발려서 화장할 때 밀림이 없어요. 제가 복합성이라서 시간이 조금만 지나도 바로 기름기가 올라와서 얼굴이 코나 티존이 많이 번들거렸는데 기존에 쓰던 수분크림이 약간 유분기가 많은 것 같아서 이 제품으로 바꾼 거 였는데, 확실히 유분기가 덜하고 수분감이 많아서 시간이 지났을 때 촉촉함은 유지되는 반면에 유분기는 덜한 거 같아요 ",1
1327,저는 같이 피부입니다. 그러면서도 속건조가 잘 아무래도 지성이다 보니깐 화장도 완전 매트하게 하는 편입니다. 속건조를 없애고 싶어서 추천하고요 좋을것 이 제품을 발견했는데요 산뜻하게 좋아요 모르겠는데 유분기 많은 지성에게 좋은거 같아요. 가볍고 너무 발려요 겨울이다 보니 한번으로는 건조해서 두번정도 발라줘요 좁쌀에는 심한편이고요 ~~~ 왕여드름에 진정효과 봤어요! 크림 있는 할때도 화해를 겨울에는 좀 부족한거 같아서 다른제품을 극지성인 발라주시면 뒤지다가 같아요. 여름에는 이거 하나로도 전 충분했어요. 저는 나이트케어로는 스킨바르고 히알루론산 세럼 한겹 속건조가 두겹 마지막으로 슬리핑마스크하고 자니깐 다음날까지 촉촉하더라고요. 화장을 지성분들에게 밀림없었어요!! 속건조가 있으신 지성분들한테 강추합니다!,1
966,올영체험단으로 받아서 사용하고 세통째 구매입니다 이번 기획 구성 너무 좋아요! 최근에 아누아 어성초 패드를 보셔요 받게되서 구성이 다쓰면 구매할까했는데 화장솜에 좋아서 안살 수 없었네요ㅎㅎ 아누아 어느순간부터 트러블이 올라오고 피부가 일단 예민해졌었는데 아누아 어성초토너 사용하고 일 많이 되었어요 그래서 그 뒤로 꾸준히 사용하고 있습니다 패드도 사용해봤는데 저는 올리브영에서 찬양해야될지모르겠네여ㅎㅎㅎ 좋은거같아요 패드보다는 판매하는 지금 진정이 그거 묻혀서 닦아내고 흡수시켜주는게 자극도 적고 더 촉촉한 느낌입니다 워낙 만족하는 제품이고 후기도 많이 쓴 제품이라 뭐라 더 토너가 많이 트러블 피부이시고 피부진정이 필요하시면 저는 어성초토너 사용해보시길 추천드립니다 이분의 구성이 화장솜에 귀여운 미니사이즈토너까지 증정되고있어서 너무 좋은거 같아요! 한번 사용해 체험단으로,1
144,같아요!! 무향이라 신기했어요!! 원래 향있는 얼굴 써와서 무향인 이 제품은 낯설었어요 ㅎㅎ 뭔가 무향이고 전혀 가벼운 스킨로션만 줘서 발랐는데? 바른 것 같지 않은 느낌이에요! 닦토로 적합한 스킨같아요! 느낌을 진정하기도 좋고 맘에 들었어요! 근데 저는 사용하면 흐르는 액체 제형이라 조심히 손에 덜어야 하는 없고요! 있어요 단순히 스킨용도로 사용하실 거면 이 점 참고해서 사셨으면 이거는 화장솜없이 제품이 묽거나 끈적이는 거 정말 싫어하는데 좋겠어요..! 워낙 사용할 않아서 그러지 잘 쓰는 중입니다! 복합성이고 속건조가 있는데 어성초 쓰면서 속건조를 전혀 느끼지 못했어요!! 수분충전이라 해서 저한텐 찐득거릴까봐 걱정했는데 여름인데도 불쾌한 거 전혀 게 충분히 만족하면서 더운날엔 이것만 발라도 충분할 것 향은 그리고 사계절로 잘 수분충전해줘서 거 같네용,1
1189,잘쓰고있어요 좋어요 촉촉하고 부드러워용 앞으로도 잘쓸거같아용,0
648,"늘쓰던거에요! 맘에 해봤다가 발림성 촉촉함 테스트 들어서 샀다가 재구매중입니다! 이거쓴후로 여드름,뾰루지 많이 가라앉았어요",0
2,좁쌀 진정시키기에 정말 좋은거같아요 두번씩 레이어링해주는데 많이 안끈적거리지만 촉촉해요 담날일어나면 조금은 진정된 느낌이에요 ,1
76,순하고 제품 것 좋아서 만족합니다. 양도 넉넉한 구성 같아요,0
1254,잘 좋아여 꾸준히 진짜 쓰고있어요!!순하고 진정효과 짱짱,0
661,음...저는 지성에가까운 복합성이에요 그래서 조금 양을 듬뿍바르면 좁쌀이 캡슐터트리는거 생기더라구요 그리고 몇개 너무..귀찮아......근데 그래도 정말 바르면 보습은 겨울에 확실히 되는것같아요,0
863,수분썬크림 써보고 너무 좋아서 수분크림 구매했는데 역시 만족입니다. 피부가 예민해서 화장품 바뀔때마다 트러블이 생겼었는데 이 크림은 전혀 그런 부분이 없었고 흡수력이 좋고 끈적이지 않아 아침 출근준비할때 시간도 절약되네요. 촉촉하고 순해서 정말 좋아요 ,1
111,수분크림 가벼운 타입 좋아하시는 분들 추천해 드릴게요! ✔️자작나무 수액이 기획을 여드름 같아서 괜찮은 수분크림이에요! ✔️발라보시면 가볍게 발리는데 수딩젤보다는 수분감이 오래가서 사용가능해요! 답답하지 않게 여름에도 대신 엄청 꾸덕한 제형의 수분크림을 사용하시거나 속건조가 심하면 가볍다 생각하시기 때문에 여러번 타입이라 발라주셔야 할꺼 같습니다. ✔️1+1하는게 가격상 저렴한 편인데 쿠폰있어서 저는 20미리 더주는 기획으로 구매해 봤어요. 가벼운 레이어해서 많이 발라야할꺼 들어가서 피부에도 1+1 있으면 그거를 추천해 드릴게요! ✔️수분크림,1
9,20ml짜리 다쓰고 구매했습니다. 본품 계절에 따라 다른 기초 제품을 스패출라는 말이 예민한편이라 것 같습니다. 얼굴이 촉촉하고 유분광이 아니라 진짜 수분광이 돕니다!! 수부지 인데 좁쌀여드름에도 효과를 좀 본 것 같습니다. 자작나무 수분크림 튜브타입은 왜 맨날 이런 알수가 없지만 하긴 해보고 타입에도 써야한다는 줘서 다행입니다. 보관하는게 좀 난감 품절인지 하지만 잘 보관해서 써보려구요. }~~굉장히 맞는 이것도 사기전에 몇일테스트 용기 산건데 잘맞아서 다행이에요ㅠㅠ 다들 피부는 케바케이니 꼭 테스트를 해보고 사세요....!!!ㅠㅠ,1
1043,아누아 토너는 벌써 4통째 사용하고 있어요!! 처음에는 좁쌀여드름 진정에 좋다고해서 구매하게 됬어요! 재형은 닦토로 사용해도 좋고 7스킨해도 좋을것같아요!! 그리고 다른 어성초 제품들은 향이 너무 강해서 쓸때마다 고민되는데 이제품은 향이 하나도 안나요!! 색도 투명해서 좋아요!향에 민감하신분들은 사용하기 편할거에요!! 저는 패드보다 토너가 오래사용할 수도 있고 스킨팩하기 좋아서 저는 토너로 구매하고 있어요!! 스킨팩을 통해서 진정시키는 효과를 보고있어요!! 처음에는 효과를 잘몰랐지만 2통쯤 사용했을 때부터는 다른 토너보다 좁쌀여드름에 진정효과가 있구나하고 느끼게 되었어요! 한가지 단점은 가격이라고 생각하는데 이번 기획에는 작은 샘플이 함께 있어서 가지고 다니면서 건조한 부분에 사용할 수 있을것같아요!,1
879,한 병 다 사용하고 재구매한 제품입니다! 원래 기초 고를 때 꼼꼼한 편이라서 성분이랑 순한 다보고 제품이라서 구매했어요ㅎㅎ 지성피부랑 적응기간?이 필요했던건지 듬뿍 바르고 자면 얼굴에 뾰루지 같은 것들이 생겼었어요 그래서 안맞나 싶어서 편하고 맞아서 샀는데 그 제품이랑 이제품이랑 완전 찰떡으로 갈아타려고 꿀피부 됐습니당..엄청 물광물광 하지는 않지만 적당한 보습과 사용할 함께 되니까 좋더라고요 겨울에도 이 두 제품이 맞으면 계속 계속 사용하려구요!! 스킨은 비플레인 약산성 토너 사용하고 생각보다 너무 순하고 있는데 처음에는 맞고 자작나무 수분크림이랑 오전에 발라주고 없이 세단계로 걸쳐서 발라주고 있어요 지성 복합성 이런거에 바르시는걸 저녁에는 같구 순하게 수분이 수 있는거 다른거로 건성이라면 여기에 뭘 더 추가해서 구애 추천드려요!!,1
1101,아비브 어성초 카밍 토너는 트러블 진정효과를 기대하며 사용했어요. 🚰💦먼저 보습감이 느낌이었어요 토너를 바르고 나면 미끌미끌 거리는 느낌이라 저는 스킨팩 성분이잖아요 제공받아 좋았어요 아무래도 글리세린 성분 때문인것 같아요 🧼🛁글리세린은 보습에 좋기도 하고 안심이 꾸덕한 보습감이 가벼운 건조한 피부라서 좋았어요 거의 미역처럼 미끌거리는 느낌을 싫어하시는 분들은 잘 생각해보시고 구매하셔야 많고 같아요 👃💐향기는 그런데 느껴지지 않아서 좋았고 색도 무색 투명해서 미끌미끌 되요 ㅎㅎ 💆‍♀️그리고 이 제품으로 토너라기보다 했더니 피부도 환해지도 수분감이 잘 채워졌어요 ㅎㅎ 👍❣️용량도 * 자극없이 순해서 꾸준히 사용하기 좋을것 같아요 ㅎㅎ 할것 본 상품 후기는 올영체험단으로 선정되어 CJ올리브영으로부터 위 상품을 무료로 좋다는 작성한 것입니다.,1
1016,"📣모 두 주 목📣 결제하고 리뷰 읽어도 되니까 일단 결제부터 하고 오세요^^  🌿진정효과 여름되니까 피부가 또 엄청 뒤집혔었어요. 6월 말 친구 집에서 아누아 어성초 토너를 첨 쓰게됐는데 뾰루지 하나가 완전 작아진 거예요! 그때부터 어성초 토너 쓰는데 세상에 마상에 뾰루지랑 좁쌀 싹 다 들어갔습니다!!! 아 참고로 저는 어성초가 진짜 잘맞아요>^<  🌿잔여감 끈적❌ 쫀쫀⭕️ 절대 끈적이지 않고 쫀쫀해요! 근데 제 친구는 또 물같다고 하네영..? 무튼 저는 이런 제형이 더 좋습니다 (ꔷ̥̑.̮ꔷ̥̑)ෆ 게다가 수분도 채워주는 느낌이라서 아주 잘쓰고 있어욧! 궁금한 사람들은 올영에서 확인하고 구매하세요!  🌿피부온도 저는 요즘같은 날씨에 나가면 대낮부터 술먹었냐고 할정도로 피부가 잘 빨개져요 ㅋ̐̈ㅋ̌̈ㅋ̊̈ㅋ͑̈ㅋ̌̎ 근데 얘쓰면 진짜 피부가 진정되는게 느껴져요ㅠㅠ 냉장고에 넣어서 쓰면 진정에 진정 추가요!!!🧊❄️  🌿 닦토, 스킨팩 다 가능 솜 딸려 오니까 이걸로 스킨팩하고 집에 도톰하고 부드러운 솜(없으면 장만하기 약속~)으로 닦아주면 끝! 저는 아침에 닦토 저녁엔 스킨팩 해줍니다 ㅇ.<  마지막은 비포앤애프터구요 6월말 볼따구 작살난 사진이랑 오늘 7월 28일 사진입니다! 감동의 도가니8ㅅ8 스킨케어 유목민은 아누아 어성초 토너에 정착합니다.. 모두들 만족스런 소비를 하기 바라며..⭐️",1
853,촉촉해서 좋고 트러블이 나지 좋아요 부담없이 쓰기 않아서 복합성이 쓰기 좋은거 같아요!,0
505,없진 주위에 닿을 때는 조금 따가운 감이 눈 않은데 닦토로 쓰기 나쁘지 않은 것 같아요,0
1025,"유명한 수부지 수분크림이라고 해서 사용했는데, 수분감이 있는 건 좋지만 유분이 너무 부족하다는 느낌을 받았습니다. 겨울에 쓰기에는 좀 가벼운 것 같아요. 여름용으로 적합한 크림 같습니다. 수분을 채워준다는 느낌은 있지만 그게 되게 가벼운 느낌이에요. 향은 무향에 가까워서 저는 오히려 마음에 들었습니다. 크림에 작은 알갱이가 들어있어 바를때 이 알갱이를 피부 위에서 녹이는 게 사람에 따라 자극적일 수도 있을 것 같아요. 용기가 조금 불편한데, 입구 쪽에 조금 굴곡이 있어서 마지막까지 제대로 퍼서 쓰기에는 불편했어요. 그런 점만 빼면 무난한 수분크림입니다. ",1
1296,뿐만아니라 좋고 없어서 매력적인 무매력이 매력인 아이입니다. 진정이 더 잘된다 이런거 전혀 모르겠고 진짜 가성비 특성이 순해서 가벼운 백화점 제품 괜히 이름값으로 비싸게 주고 사는 것보다 이게 훨씬 다 그런 접근으로 사용하시면 꽤 만족할 제품이고 흡수는 보습이다 특히 특히 잘되는 제품이라고 생각하시면 실망할 듯 합니다. 솔직히 보습과 그냥 여름철에 데일리하게 쓸생각으로 사시는거면 추천합니다. 크림 아무 다른 제품들도 좋아요. 그런 느낌입니다 또 그게 매력이구요. 살짝 깔끔하게 잘되지만 진정이다 끈적거리는 느낌은 피부타입에 따라 다르겠지만 다소 존재합니다.,0
1190,좋어요 잘쓰고있어요 촉촉하고 부드러워용 앞으로도 잘쓸거같아용,0
726,"붉어지고 이거만 바르면 그부분만 얼굴이 저는 두드러기가 나요 ㅠㅠㅠ 저는 엄청 예민한편이고, 가족들은 괜찮다고 합니다",0
667,젤크림같이 라이트한 크림이에요!! 많이 건성이신분들한테는 건조하다고 느끼실거같아요 복합성인 좋아요 딱맞는 크림입니다!!! 여름에 잘쓸거같은 크림 찾아서 저에겐,0
629,"아누아 어성초 토너로 닦토, 스킨팩하면서 진정 효과를 톡톡히 보던 중에 기획+할인으로 판매 중이길래 바로 하나 쟁였습니다.👍👍  🟢 여드름과 울긋불긋한 피부가 고민인데 어성초 추출물이 들어있어서 진정에 좋았어요. 특히 좁쌀 여드름, 갑자기 뒤집어진 피부 진정에 잘 맞았고 스킨팩을 매일 해주는데 시원하게 사용하면 얼굴 붉은기까지 같이 잡아줄 수 있어서 너무 좋았어요😆  🟢 제형은 물 같은데 흡수가 잘 되고 사용 후에 당김이 없었어요. 건성이라서 두 번 정도 흡수시켜주고 많이 건조한 부분이나 피부 고민인 부분에 한 번 더 흡수시켜주면 요즘 같은 여름날 스킨만으로도 수분 보충 해주기 가능하고 당기지 않는 기초를 할 수 있었어요.  🟢 향은 아누아 어성초 라인이 전체적으로 없는 것 같아요. 약간 자연의 향이 날 것 같은 이미지였는데 향이 거의 없는 점이 반전이면서 이 점이 향에 민감한 사람들도 사용하기 좋고 호불호 없이 사용할 수 있는 점 같아서 좋았어요.  🟢 사진에 초록색 표시선만큼 이미 한통은 거의 다 사용했고 하나 쟁여뒀고 로션까지 같은 라인으로 구매했어요... 피부 고민 비슷한 분들은 테스터 한번 사용해보시고 구매해서 사용해보셨으면 좋겠어요👍👍👍",1
888,젤형 좀 푸릇빛도는 시원한 느낌 좋아요. 발림성 흡수력도 좋은데. 캡술이 약해요. 녹지않아 떠돌아다니게 않좋아요. 수분혁 지속력 크리니크보다는 잘,0
175,"수분크림 촉촉해서 싫더라구요. 평소 쉽게 붉어지고 유분기가 많은 복합성 구입했어요. 속건성이 있어서 촉촉한 제품 선호하는데 그렇다고 너무 가볍거나 무거운 건 피부예요. 너무 패키지도 촉촉함을 다 느끼기도 전에 흡수되는 느낌이고 무거우면 꼭 다음날 트러블이 발생하고 마는 ..ㅜㅜ 근데 이 제품은 그런 거 없이 산뜻하면서 필요해서 너무 좋아요 때 가벼우면 괜찮고, 제품 자체도 좋아서 올영 사람들한테도 추천 많이했어요~~ 다들 써보더니 좋다고 사야겠다고 그러더라구요 ㅋㅋ 이번에 저렴한 가격에 쟁여두려합니다 다음에 주변 세일할 !! 또 한 번 구매했는데",1
1097,정말 너무 고맙습니다. 라운드랩  저는 20대 후반 남성인데 피부가 약간 트러블있는 건조한 피부결을 가지고 있습니다. 어느 날 지인 추천으로 라운드랩 자작나무 수분크림을 우연히 사게 되었는데 기존에 쓰는 로드샵제품은 먼가 유분기도 있고 보습도 안되는 느낌이였는데 이건 유분이 없고 보습이 짱짱하게 잘되는 제품이더라구요 제가 딱 찾는 제품이였던거죠. 그래서 저는 유분을 원치하고 피부에 수분공급을 원하시는 분들께 이 제품을 추천합니다. 이후 피부결과 피부톤도 한결 나아지고 트러블도 없이 지내고있습니다. 벌써 3통째인데 자작나무 계열로 정착 할듯 합니다. 추천추천입니다. ,1
954,팩제품 너무마음에 토너다라는 아비브라는 브랜드에 관심생겨 토너도 해봤는데 구매는 마음먹고 생각보다는 그냥 무난무난한제품이라 닦토용으로 사용 중이랍니다 그냥 기존 들다보니 느낌,0
98,저는 지성인데 음...... 솔직히 잘 모르겟어요 그냥 화해에서 유명하길래 삿ㄴ는데 지성분들이 사용하기엔 약간의 마무리감이 미끌거리긴 해요 화장 전에 쓰면 화장 잘먹을 것 같긴함 ! ,0
795,약간 슬슬 가격도 날도 많아서 건조해져서 가을이니까 사용하실 할라고 샀는데 용량도 추워지고 마음에 조아용 솜까지 주니까 최고에용 저처럼 해서 하려는 분이나 성분 순하면서 수 올려놔도 피부에 부담 없는 제품 하지도 드는데 분들한테 것 같아요 뜯었을 때 화장품 향기도 과하지 않아서 향기 예민하신 분들도 상관없이 편하게 것 수 있을 것 같은 뽀송함+촉촉함 올려놓고 치웠을 때 끈적거리지도 않고 적당하니 딱 좋아서 피부속에 수분은 들어가 있는 것 같고 건조하지도 않으면서 확실하게 잘 잡아주는 것 같아서 부담없이 사용할 수 있었어요 용량도 많으니까 가득 토너팩 팩 해도 용량 걱정도 없고 계절 상관없이 토너팩 수 있을 것 같아요 사용했을 딱 계절 바뀔때라 피부도 예민한 시기인데 지금 때 올라오거나 찾으시는 않아서 딱일 밤에 착하던데 세일도 하니까 부담없이 사용할 많이 있는 사용하실 같아용 'ㅁ' 아누아 토너,1
1022,자극없이 순하고 보습력 좋음ㅋ 남친이랑 같이 쓰는대 둘다 심하진 않지만트러블이 가끔 올라오는피부인데 잘 맞음ㅋㅋㅋ ,0
802,처음에는 크림 롤링할때 알갱이가 느껴져서 이게 계속 다음날 뭔가 사라지더라구요 금새 문대니 지금같은 여름에 딱인 제품 같아요 확실히 바르고 크림 이 싶었는데 일어나보면 얼굴 붉은기도 진정된 느낌이구요 쓸수록 좋은 느낌을 받아요 토너랑 같이 짝궁템으로 여름에 쓰기 좋은거 같아요 독도 제품도 그렇구 순하고 자극 없어서 믿고 씁니다 🥰,1
619,대용량으로 만들어서 나와저ㅓㅆ으면 젛겠는 넘 제품! 만족하며 쓰고있어요~,0
1033,판매순위권에 있길래 자면 밤에 바르고 구매해봤어요 아침 세안 할 때까지 촉촉하게 잘 유지되는 것 같긴 한데 크림 안에 않아요 알맹이가 녹지를 들어있는 그래서 아침엔 절대 못바를 것 같아요,0
179,"제가 아누아 토너를 거의 큰 통으로 3통 구매하고 지금 또 미리 구매를 하는건데 이 기획이 더 좋은 것 같아요! 40ml가 함께 들어있는데 사실.. 여행 다니거나 어디 한 5일 정도 나가있을 때가 생각보다 살다보면 그럴 일이 많은데 토너라서 20ml이러면 사실 다 써버릴까봐 불안한데 40ml는 너무 좋은 것 같아요!! 그래서 이 기획이길래 고민없이 구매를 했습니다! 아누아 토너 굉장히 오래 써오고 있는데 눈에 띄는 효과는 없는 것 같은데 써서 손해볼 일은 없어요! 그리고 처음 한 통 쓰고 이럴 때는 그다직 추천하지는 않았는데 이제는 추천해요! 좁쌀 있으신 분들 추천드려요! 굳이 꼭 집어서 이 토너를 추천 드리기보다는 이렇게 스킨팩 할 수 있는 큰 용량의 끈적이지 않는 제형의 토너를 추천드립니다! 좁쌀, 건성의 분들 꾸준히 하시면 분명 좋다는 걸 느끼실거에요 ㅎㅎ",1
520,순하고 자극없이 보습이 좋아서 수부지 타입 정착템입니다.,0
1303,"💜 총평 1. 수분 빵빵하고 끈적임이 적은 제품을 무난하게 분 추천 2. 순하고 찾는 더욱 좋음 자체가 바쁜 아침에 바르기 비추천 💜 복합성 + 민감성 무향에 수분감이 넘치는 막상 제형의 나면 완전 수분형 제품은 아닌지라 바르고 난 뒤 아주 악간의 끈적임은 있습니다. 손으로 어떠한 문제 없이 한 통 비웠습니다. 💜 아쉬운 점 비위생적입니다. 단지형 제품 너무 아쉽습니다. 사은품으로 받은 튜브형으로만 쟁이고 싶은 마음입니다. 스페츌라가 통 안에 들어가지도 않고, 덜어서 사용한다는 원망스러운지 3. 매일 소독할 거 아닌 이상 1. 2. 히알루론산 알갱이 단지형인 것도 번거로운데 알갱이가 해도해도 너무 군데군데 터집니다. 손등에 덜어내고 스페츌라로 크림입니다. 민감성인데도 아작내기도 하지만 가벼운 바르고 뭉개보기도, 사용하기 남아있는 알갱이가 얼마나 것 모릅니다. 바쁜 아침에는 이걸 터트리기 안 짜증나고 화장 전에는 비추입니다.",1
379,어성초 성분이 진정과 항염에 괜찮고 해서 사용해보았음 따갑거나 거부감이 들지않아서 잘 사용중 바르면 점성이 있는 토너지만 무겁지 피부도 어느 계절에 사용해도 좋음 여러번 있는 약간의 좀더 보습감 있게 바를 수 있어서 건성이 사용해도 좋다고 예민하거나 여드름이 레이어해서 않아서 사용하기에 좋을 것 같다고 생각함,0
362,자극없고 촉촉해서 조아용 근데 단점은 알갱이?? 가 잘 안녹아서 ㅠㅠ 아침에 화장할때는 안쓰고 밤에 자기전이 발라요! ,0
733,가볍고 없이 촉촉해서 복합성이 여름에 바르기 좋아요! 알갱이가 있는 특이사항이 있습니다 끈적임 부담없는 제형이에요,1
137,순하고 촉촉하고 너무좋아요 알갱이가 좀 거슬리긴 합니다 ㅠㅠ ,0
995,기존 수분크림 다써서 새로장만했어용 잘맞았으면 좋겠습니당!! ,0
1217,유분기 적어서 지성피부가 쓰기 좋은 순한 수분 크림 이에요 ,0
527,"아비브로 채워가는 저의 화장대... 🌿🌱🍃💚 아비브의 모든 제품 너무 사랑하는 사람이지만 그중에서도 역시 베스트인 어성초 라인이 저의 최애입니다! 마스크팩 두 종류는 물론이고, 클렌징 폼, 비누, 패드까지 다 사용해보고 드디어 토너까지 써보게 되었네요. 사실 아비브 브랜드의 특징은 막 엄청난 효과! 미친 듯한 순함! 보다는 적당히 가볍고 순하면서 다양한 피부가 쓰기 좋고 패키지가 예뻐 기분이 좋은데요. 이에 아주 적합한 토너인 것 같아요.  어성초때문에 쿨링감이나 피지 정리가 돼서 닦토로도 좋고, 수분 진정용으로 흡토로도 좋아요. 물론 스킨팩으로도요! 비슷한 아누아 제품도 써보았는데 큰 차이는 없지만 이게 더 어성초 함량이 높은 것 같습니다. ",0
1246,"제 눌러주면 타입은 수부지에 못했어요,, 있는 피부인데 요즘같이 쿨링감이 마스크를 알갱이가 보니 피부가 많이 뒤집어지고 민감해져서 순한 제품을 찾고 있었어요! 알갱이가 정말 촉촉하고 유분감이 하나도 행사할 너무 좋았어요. 또 살짝 매일 있어서 피부 온도를 살짝 낮춰준다는 느낌도 받았습니당 크림 안에 쓰다 있는데 처음에 바를 때는 수분감은 피부에 계속 있어서 너무 신경 쓰였는데 손톱으로 살짝 피부 잘 흡수되더라구요! 그래서 많다 보니 아무래도 바르고 나서 살짝 부족하다는 느낌은 좋을 봄, 여름에 쓰기 너무 좋을 것 같다는 생각이 거 겨울에는 덧바르거나 추가적으로 다른 크림을 바르면 더 좋을 듭니당 같아요. 또 이 크림을 바르고 나서 여드름 개선에 도움이 된다는 느낌은 받지 여드름이 또 생각이듭니당! 같이 넣어줘서 그걸로 엄청 덜어서 또 있지만 아무래도 위생적이지는 못 한 거 같아요! 용기를 튜브 형식으로 바꿔서 출시하면 어떨까 하는 스파츌라를 바르고 가격이 크림을 착하지는 않았어요, 수분감이 없어서 같아용 많이 챙겨두면 있더라구요,,ㅜ 것 때",1
