,review,label
1083,"전에는 닥터지 물론 그 제품도 좋지만 실리콘 성분이 포함되어 있어서 얼굴이 가렵더라고요. 다른 수분크림을 찾아보던 중 발견하게 된 게 자작나무 수분크림이에요. 가격도 닥터지랑 크게 차이 안 나고, 무엇보다도 엄청 오래 수 있더라고요. 80ml가 적은 줄 알았는데 양이 아주 넉넉했어요. 가끔 씻기조차 피곤한 날이 이 제품을 안 바를 때가 있는데, 바른 날이랑 안 바른 날 차이가 확연해요. 얼굴에 생기는 정도가 눈에 정도예요. 자극 없이 순해서 트러블도 것 같고, 나면 끈적이지 않고 촉촉해서 사용감도 좋아요. 지성피부이신 분들 중에 수분크림 고민하고 계신 분들 있다면 자작나무 정착하시는 걸 추천드려요. 벌써 네 통 잘 쓰고",1
778,어떤 피부에서든 부담없이 부드럽게 바르기에 넘 좋아요 밀착력? 발림성?이 조금 떨어지는 같아서 흡수시켜주면서 바르고 있어요 저는 어머니랑 같이 사용중인데 지성피부인 어머니는 산뜻하고 좋다고 하시고 저는 건성피부에 예민한 편인 피부인데 막 땡기는 큰 건조함은 없지만 제품이랑 레이어링해서 사용하고 있어요 아직 몇일 사용은 안했자만 자작나무성분이라고해서 일단 기대하면서 사용중이에요 향도 너무 세시않고 좋습니다! 제형은 엄청 제형은 아니에요! 조금은 되직하게 느껴졌습니다 아침저녁 아무때나 바르기 좋아서 데일리로 좋은,1
695,전부터 사보고 싶었는데  가성비 스킨을 사용하던 중이라  조금 가격이 저렴하지 않구나 해서  눈독만 들인 스킨인데  세일해서 샀어요.  요며칠 덥고 마스크 답답하고ㅠ 너무 힘들어서  턱라인 또 올라와 고생하고 있었어요.  며칠 집에 안가고 숙소잡고 지냈는데  챙겨온 스킨도 없고 쿠폰쓸겸 샀어요.  휴대용도 있어서 좋더라구요!  전성분 첫번째가 정제수가 아닌점이 제일 좋았어요.  전 그동안 물타입의 토너만 사용해왔어요.  이건 음.. 완전 흐르는? 물타입은 아닌데  약간의 꾸덕한? 감이 있어요.  (평소 저처럼 완전 물타입의 토너를 사용하신분이라면  무겁다고 느낄것같아요)  휴대용으로 발라봤는데 잘 안나오더라구요ㅠ  토너팩이 좋다는데 전 토너팩은 안해서  얼굴에 붓토했어요. 한두번 펴바르고 수분크림 바르고 잤는데 다음날 턱라인의 붉은게 반수 가라앉았어요.  집에있는 스킨은 모델링팩에 사용하려구요.  아직 별 이상없는걸 보니 너무 좋아요.  트러블로 고생하신다면 이거 써보세요!!,1
511,세일 기간이라기에 순하고 촉촉해서 좋습니다.,0
1242,아누아 어성초 토너가 진정에 유명해서 구매해봤습니다 써 본 결과 역시 유명한 건 다 이유가 있네요 어성초 추출물이 들어가서 그런지 붉은기가 피부 진정에 도움이 되고 사용 후 좁쌀 여드름이 많이 사라졌습니다 흡수가 잘 되고 촉촉해서 좋고요 향도 거의 무향에 가까워 거부감 없었습니다 마무리가 산뜻하고 끈적이지 않아서 좋습니다 물 제형인 토너라 화장솜에 듬뿍 붙여 주니 진정효과 있었습니다 닦토용으로도 괜찮지만 스킨팩하기 딱 다만 하다보니 사두는 게 가성비 좋은듯 싶습니다 생각보다 금방 쓰네요 기획세트 구성이 좋아서 구매해봤지만 금방 다 쓸 같아서 저는 대용량으로 쟁이러 갑니다 딱히 단점이랄게 없으나 세일 때 말곤 비싼편인 거 같습니당,1
1098,예민하고 건조한 수부지 여드름성 피부입니다. 동생 추천으로 구매하게 되었어요. 처음에는 내 피부에 맞을까 걱정을 했는데 어성초 자체가 피부에 굉장히 성분이라고 하더라고요. 이 제품은 저는 토너팩으로 사용하고 있는데 정말 정말 만족합니다! 자극적이지 않고 피부에 수분감을 꽉 채워줍니다! 그리고 피부결도 보들 보들해져요! 어성초 자체가 피부 진정에 좋은 성분이다보니 수분감을 채워주면서 진정도 일석이조입니다. 아비브 제품 자첵 순하고 성분도 좋고 좋아서 계속 재구매할것같습니다ㅜㅜㅜ 같은 라인 아비브 마스크팩도 좋아오ㅛ,1
1229,흡수가 잘되고 화장할 때 밀리지 않아서 좋아요  그리고 복합성에 딱인거 같아요 발라도 유분감이 없는 느낌이에요  수분감은 있는 편이지만 건성분들은 조금 부족하다고 느끼실 수 있을거 같아요  제형은 꾸떡한 느낌의 제형이었어요 지금도 너무 잘쓰고 있고 다 쓰면 재구매 의사 무조건 있어요 남자친구도 하나 사줄까 생각중이에요 저번에 샀을 때 남자친구한테 잘 맞나 한 번 알아보려고 샘플 조금한거 줬는데 너무 잘쓰고 있고 좋다고 해요 주변 친구들이나 지인분들에게 선물하기 무난한 아이템인거 같아요 피부에 여드름 같이 뭐가 올라오지도 않는 거보면 순한 제품인거 같아요 ,1
187,"👍🏻 진짜 역대급 스킨...! 👍🏻 이거는 내가 써본 스킨 중 드는 제품 ..! 아비브는 사실 너무 좋아하는 브랜드라 기대를 정말 많이 하고 썼어요..! 근데,,,,,,,,, 진짜 너무 좋아요 🤍 -( 흡수력 ) 내 피부는 건성같은 스킨만 바르면 살짝 당기나..? 들지만 그 속에서도 스킨이 전체로 다 흡수된 느낌이 들고, 속이 꽉 들어요!! 그리고 흡수도 빨리 돼요 ㅠㅠ !! 🤍 -( 제형 ) 끈적거리지 않고 물처럼 흐르는 제형이에요 순해요!! 🖤 )전에 쓰던제품은 눈에 들어가면 따가웠는데 ㅠ .. 이건 눈에 들어가도 하나도 안아프고 ㅠㅠ 🖤 순해요!! -진정에도 좋은 스킨이지만 저에겐 보습에도 좋은거 🤍 향 ) 무슨 향이 난담니까 ..? 저는 향이 난다던가? 할 정도로 크게 신경쓰이지 않았어요! 저같이 건성, 복합성이신 분 들이 쓰시면 잘 맞을거 ㅎㅎ 진짜 재구매력 뿜뿜 올라오는 제품이네용 ,, ㅠ 🤍 다들 쓰세여,,,!!!! 🤍🤍 * 본 상품 후기는 올영체험단으로 선정되어 CJ올리브영으로부터 상품을 무료로 제공받아 작성한 것입니다.",1
984,"성분이 구매했습니다. 수부지인 제 피부에는 맞지 않았지만 건성 제 동생에게는 아주 잘 맞아서 홍조도 진정되고 여드름도 들어갔더라고요. 개인적으로는 사용할 때마다 손에 알갱이들이 좀 거슬렸는데, 열감으로 조금 녹이면서 롤링하면 없어지기는 합니다. 알갱이 때문에 급할 때 바르고 힘들고, 조금 노력과 시간을 들여서 사용해야 하는 제품인 같아요. 단지형은 수저(?)를 깨끗하게 보관하기가 힘들어서, 구매하실 분들은 튜브형으로 구매하시는게 위생적이고 좋을 것 같다는 생각입니다!!",0
518,리뷰보고 좋다그래서 한번 사봤는데 발림성이랑 보습은 좋은거같은데 작은 알갱이가 있는게 좀 별로예요 ㅠㅠ그거 빼면 참 좋을거같아요! ,0
903,분명 순하다고 해서 샀는데 살짝만 닿아도 들어가면 엄청 따가워요... 저만 그런건지.. 다들 없네요.. 몇번 사용도 계속 써도 될지 고민이에요.. 그렇게 자극이 오는데 피부에도 올 거 같아요,0
209,촉촉하고 여름에 지성피부가 쓰기 딱이에요 팩처럼 듬뿍 올려놓고 자면 진정에 최곱니당,0
225,예전에 피부에 트러블이 잔뜩 난 적이 지인한테 추천받고 한번 썼다가 정말 지금은 트러블 싹 다 사라졌습니다....! 진짜 너무 자극없이 순해서 피부에 무리가 안가더라고요. 제 피부가 진짜 민감한데 이거는 진짜 보물입니다 보물이에요ㅠㅠㅠ❤️ 아누아 어성초 토너는 향도 무향이고 끈적임도 하나도 없어서 닦토로도 수분케어로도 모든 다 좋아요❤️ 피부에 트러블이 났을 솜에 다가 묻혀서 얼굴에 올려놓으면 다음날에 바로 사라지지는 않지만 좀 진정이 되어서 진짜 환절기나 전에 더더 손이 많이 가는 제품이에요. 솜이랑 40ml 토너도 같이 증정되는 거여서 더 40은 나중에 여행갈 때 그대로 챙겨서 좋을거같아요 이번에 솜도 같이 왔으니까 아누아 솜으로 더더 깨끗한 피부 만들어야겠어용ㅎㅎㅎ,1
406,"저는 피부 진정 효과에 좋은 어성초 관련된 기초 찾다가 올리브영 있는 토너제품으로 따로 테스트 안 해보고 구매했어요~ +사용한지 7일 정도 지났는데 저는 피부 트러블이나 문제가 생기지는 않았어요!!( 네이버 후기에서는 어성초 성분이 안 맞아서 뒤집어 졌다는 후기를 봤거든요ㅜ) 일단 기획 패키지가 맘에 들었어요 여행용 토너에 솜도 최적화된 수분 유지 화장솜이라 촥촥 느낌 ♥ 다이소나 천원 이천원 싸구려 솜이랑은 다른 느낌이네요,, 제형이 끈적임 없이 워터 타입으로 산뜻하게 발려서 무더운 여름에도 쓰기 좋을 거 같아요 부담없이 아침 저녁으로 쓰기 좋아서 요즘은 이 제품만 사용하게 되네요^^..피부가 더더욱 진정효과가 있기를 기대하며 꾸준히 무향인게 너무 맘에 들어요.. !!",1
521,▫️자극없는 토너를 원하신다면 어성초가 들어간 아비브를!  ▫️세럼에 좋은 성분을 내피부에! 원래부터 닥토를 즐기는 일인입니다 쿠션감있는 화장솜에 스킨을 부어 피부결 정리해야 성분좋은 세럼이 잘 흡수되는 느낌이라서 토너를 구입중이예요  ▫️대세는 패드지만! 최근 패드가 대세라서 물론 사용중이지만 시루콧토 후키토리+ 토너 조합을 좋아해서 패드는 아침 화장용 -스킨 대용 또는 가볍게 진정팩용도로 사용하고 토너는 저녁용 - 메이크업 클렌징 2차 세안하고 토너+화장솜으로 피부결정리해요 부드럽게 닦아내면서 토너를 흡수시켜요  아비브 토너 ▫️제형 거의 물에 가까울 정도로 수분감은 있지만 촉촉함이 느껴지지 않는 워터 토너 느낌에 제형이라고 느꼈어요 ▫️산뜻함 ➡️하지만 의외로 약간에 끈적임 비슷한 느낌은 손끝에 느껴져 내가 토너를 사용했음을 느끼게 해주는 정도에 산뜻함입니다 ▫️준비단계용 토너 토너로 드라마틱한 효과를 기대하지 않고 어성초에 좋은 성분으로 세럼을 받아 들이기 좋은 피부상태를 만들어 주기위한 준비단계정도로 생각하고 토너를 적용중입니다 산뜻한느낌에 아비브 토너를 지금부터 사용하면 딱! 그래서 올영픽 !상품이였겠죠^-^  🔹️추천 ➡️촉촉함이 느껴지지 않고 유분기가 전혀없다고 느껴지는 워터 타입에 스킨이라서 민감한피부에 적절할것 같은 느낌이 팍팍들었어요  ➡️손으로 바르기 보다는 패딩할수있는 화장솜을 사용해 바르는걸 추천드려요 닦토+흡토 ,1
446,일단 수분크림이다보니 보습에좋구요.이벤트중이라 1개더받게되어서 더좋네요.열심히발라보려고합니다!,0
984,"하도 인터넷에서 올리브영 가면 무조건 구매해야한다는 하길래 저도 구매해봤네요. 이게 그 유명그룹의 남성분이 애용하시는 스킨이라길래 혹해서 구매했어요 ㅋㅋ 저는 우선 피부가 많이 스킨을 쓸 때 건조 까지 잡아주는 걸 좋아해요. 그래서 스킨을 여러번 바릅니다. 마찬가지로 얘도 여러번 레이어드 해서 발랐어요. 제형은 묽어요. 사용감은 끈적거리지 않고 촉촉한 느낌이 었어요. 피부가 편이라 인위적인 향, 이런 거에 붉게 올라오는데 얘는 그런 거 없었어요. 아직 몇 번 써보지는 않아서 확실하게는 모르겠는데 보습감보다는 산뜻한 느낌이 더 많이 드는 없어요. 세일할 때 안사면 비싼 감이 약간 들지만 이번에 세일할 때 사서 저렴하게 구매할 수 있었어요. 기획으로 같이 솜 팩하기 좋았어요",1
693,전부터 싶었는데 가성비 스킨을 사용하던 중이라 조금 가격이 저렴하지 않구나 해서 눈독만 들인 스킨인데 샀어요. 요며칠 덥고 마스크 답답하고ㅠ 너무 힘들어서 턱라인 또 올라와 고생하고 며칠 집에 안가고 숙소잡고 지냈는데 챙겨온 없고 쿠폰쓸겸 샀어요. 휴대용도 있어서 전성분 첫번째가 정제수가 아닌점이 제일 좋았어요. 물타입의 토너만 사용해왔어요. 이건 흐르는? 물타입은 약간의 꾸덕한? 감이 있어요. (평소 저처럼 완전 물타입의 토너를 사용하신분이라면 무겁다고 휴대용으로 발라봤는데 잘 안나오더라구요ㅠ 토너팩이 좋다는데 전 토너팩은 안해서 붓토했어요. 한두번 펴바르고 수분크림 바르고 잤는데 다음날 턱라인의 붉은게 반수 가라앉았어요. 집에있는 스킨은 모델링팩에 사용하려구요. 아직 별 이상없는걸 보니 너무 좋아요. 트러블로 고생하신다면 이거 써보세요!!,1
1270,요즘 매일 모델링팩 하는데 물대신 사용할 아누아 어성초 77 수딩토너 구입했어요 TMI지만 순하다는 물같은 토너는 완전 싫어해요! 예전에 진짜 유명한 독*토너 사용하고 피부가 안 좋아지고 순하다고 유명한 저랑 항상 안맞더라고요 그래서 아누아 제품도 그런류라 걱정했지만 하도 유명하길래 궁금해서 주문했어요 모델링 사용해보고 단독으로는 사용해 본 적이 없는데 그냥 물로 사용할때보다 훨씬 보습이 잘 되고 트러블 잘되더라고여 피부가 더 쫀쫀해진 느낌이었어요 모델링팩에 생각보다 많은양이 들어가서 너무 아까워서 가끔 나는 뾰루지 위에 팩처럼 올려서 사용하면 좋을 것 같아서 그렇게 사용하려고요 다행히 생각보다 좋아서 이 기획으로 재구매 할거에요 다음에는 대용량 500ml짜리 기획도 나왔으면 좋겠어요!,1
201,수분감이 막 아니지만 바르고 시간지나도 당김없이 괜찮네요 원플원이라 더 좋네요,0
267,수분크림 쓰던게 살까말까 고민하다가 원플원이라 사봤는데 좋네요 전 발림성이 가장 마음에 들었어요,0
381,수분크림 유목민 눈에 띄게 좋은것 보다는 트러블이 안나요...,0
774,완전 만족한 크림이예요. 이번에 세일을 하길래 구매해 봤는데 너무 좋아요. 저는 얼굴이 유분기가 도는 별로 안 좋아하는데 이 크림은 마무리감도 산뜻해서 얼굴 끈적거림도 없고 두드려주면 얼굴이 부들부들해요. 되게 가벼운 얼굴에 올리니까 부드럽고 시원하게 발려요. 시간이 지나도 전에 쓰던 크림에 비해 유분이 안 올라오고 며칠 바르니까 얼굴 피지나 트러블도 많이 없어서 얼굴이 맑고 깨끗해지더라고요. 항상 걱정이 많던 저에게는 완전 안착할 크림이예요.,1
1148,항상 쓰는 제품인데요~!! 피부 진정에는 이 토너 만큼 좋은건 없는 것 같아요ㅎㅎ 최근 1-2년 사이에 좁쌀이 자주 올라와서 계속 만지고 스트레스받고 그러다보니까 나아지질않고 그런 패턴이 반복되고 또 조금만 자극가면 금새 빨갛게 달아오르고 민감해서 순한 성분 위주로 찾다가 이 토너를 알게 되었는데요! 우선 피부 진정에는 아주아주아주 좋아요!! 화장솜에 토너를 듬뿍 적셔서 피부에 얹어놓으면 빨갛던게 금새 가라앉고 수분감도 채워지니 너무 좋더라구요 ㅎㅎ 좁쌀이 바로 가라앉았다(?)라는 확실한 효과는 못봤지만 그래도 꾸준하게 사용해보니까 자주 올라오던 부위에 좁쌀이 덜 올라오는 것을 경험했어요~!! 또 이번에 이렇게 여행용으로 40ml증정에 화장솜도 증정해주는 구성이라서 너무너무 좋은 것 같아요 ㅎㅎ 피부 민감하신 분들 아누아 토너 강력 추천합니다ㅠㅠ,1
878,"제 얼굴이 원래 여드름 진짜 많고 뾰루지도 잘나는 진짜 괴물 같은 피부였는데 이것만 세수하고 바르니깐 훨씬 좋아졌어요! 가족들이 진짜 좋아졌다고 말해줘요! 또한 이것만 발라도 건조한건 하나도 없어요! 요즘은 여름이니깐 너무 더워서 묽어 지는데 냉장고에 넣어서 사용하니깐 쉬원하고 쫀쫀하게 사용할 수 있어서 엄청 좋은것 같아요! 진짜 다른거는 사용할 필요없이 이것만 발라도 로션은 바를 필요가 없는것 같고 이거를 바르고 자니깐 다음날 일어났을때 피부에 자극이 없어서 굉장히 좋아요! 단점은 정말 없지만 굳이 고르라 한다면 바를때 얼굴에 막이 생기는 느낌이 있어요! 하지만, 바르고 꼼꼼이 잘 두드려 주거나 시간이 지나면 얼굴에 뭘 발랐다는 느낌은 들지 않아 좋아요! 흡수력이 좋고 제품자체가 순해서 정말로 좋은 제품이고 이벤트로 1+1하니깐 꼭 사야할 것 같아요!",1
247,좁쌀여드름이 많이 없어져서 가장 만족하고 있어요. 그리고 피부도 많이좋아져서 다시 구매했습니다,0
145,지성+민감성인 남편 선물로 구매했습니다. 구매한 지 한달 정도 되었는데 있다는 얘기 없이 잘 사용하네요~,0
1206,"민감성 피부인데 얼굴에 자꾸 나서 맨날 피부과 가고 피부과 약먹고 그랬는데, 보니까 제가 보습을 충분히 안해서 그런것 같더라구요. 화해에서 찾아보니까 모공막는 성분도 없고 좋아서 민감성인 제피부에는 딱인거 같아서 구매했습니다. 구매해서 진짜 듬뿍듬뿍 발랐거든여 근데 기름끼지도 않고 수분충전만 딱되서 너무 좋은거 같아요 진짜 이거 발림성도 좋고 쿨링감도 일단 시어버터 성분이 없어서 너어어어무 모공막히는거 제일 좋은거 그래서 트러블이 확가라 앉았구 피부과약도 안먹게 되서 너무 좋아여 이거 꼭 써보세용 짱임니당",1
87,라운드랩 선크림을 쓰고 있는데 순해서 믿고 수분크림도 구매 해 해 봤는데 순해요! 향은 무향이고 끈적임 없고 괜찮습니당,0
175,좋아서 구매했는데 자극없이 순해서 좋아요 잘 사용중,0
1286,수부지분들에게 추천드리고 속건조를 채워주는 제품인 거 같아요 그리고 무엇보다 정말 순한게 느껴집니다 ,0
239,크림 바꾸려는데 이게 젤 인기있데서 사봤어요 알고보니 친구도 이거 쓰더라구요 ㅋㅋㅋ 근데 크림 안에 먼 알갱이 같은게 생각보다 잘 안 없어져서 무슨 클렌징하듯이 발라야하는지 ;; 그거빼면 좋아요 ㅠㅠ 알갱이때매 팩트하고나서 얼굴에 한두개씩 돌아다니는게 보여서 떼거든용 넘 거슬려요,0
1309,"여름에 사용할 끈적이지 수분크림을 찾고 있었어요. 요즘 여기저기 테스트 해볼곳도 않아서 리뷰들만 열심히 보면서 사게 되었는데 생각보다 더욱 마음에 들어요. 무향이어서 자극도 덜한것 같고 너무 처럼 떨어지는 제형이나 꾸덕하고 미끈거리는 제형이 아닌 딱 중간 정도의 저녁에 발라도, 아침에 화장 전에 발라도 없는 느낌이에요. 기존에 쓰던 화장품을 바꾸지 않는 스타일이라 처음 사보는 수분크림에 살짝 호기심반 의심반이었는데 잘 산것 토너도 유명하던데 차차 다른 제품들도 시도해볼까",0
1184,"디파 수분크림 비교에서 속건조에 좋다고 하길래 세일기간에 샀습니다. 참고로 지성 수부지 피부이고 이마 및 턱 좁쌀, 나비존 모공이 고민이고 햇빛 알레르기가 있는 민감성피부입니다.  *제형 - 수분감이 있는 크림  ㄷㅌㅈ 레드블레미쉬보다는 약간 더 리치하고 리얼베리어보다는 수분감이 좀 더 강함 *사용감 - 흡수력이 좋다. 바르고 난 후에 마무리감이 산뜻하고 너무 무겁지 않다. 양조절을 잘한다면 화장 전 기초베이스로도 사용할 수 있음.  *궁합 - 리얼베리어(나이트케어) 이런저런 수분크림을 발라봤지만 유수분 발란스가 맞춰진다는 느낌이 들지 않아 고민이었습니다. 우선 자작나무는 저에게는 간절기용으로 속에서부터 부족한 수분이 날아가지 않게 충전해주는 느낌이었습니다. 발라도 금방 수분이 날라가지 않고 잘 유지됩니다. 요즘같은 건조한 겨울밤에는 리얼베리어로 한겹 더 올리고 잡니다. 리얼베리어가 단독으로 수분감을 잡으려 하면 각질부자가 되는데 이 제품과 함께 쓰면 궁합이 괜찮더라구요. 아침에 물세안하고 토너로 한번 정리해주면 전 확실히 피부가 개운해지고 보송해져요.  *아쉬운 점 - 튜브형을 내어달라..ㅠ 스페츌라로 떠서 써야 하는 제품들을 사용할 때는 오염 노출과 양조절이 늘 고민입니다. 작은 리필품도 함께 동봉된 제품을 구매했는데 튜브형이여서 활용도가 높습니다. 아무래도 제형이 묽은 편은 아니라서 이렇게 판매하겠지만... 튜브 넘나 매력적인 것..ㅠ *팁 - 스페츌라는 숟가락처럼 쓰는게 아니라 볼록한 부분으로 내용물을 뜨면 더 깔꼼한 화장품사용이 가능합니당! 다들 아시죵?ㅎㅎ  #속건조실세 #나만의궁합 #화장각질제거",1
658,"가성비 좋고 부담없이 바를수 있던 수분크림이였어요👍🏻 홍조있으신 분들 추천드려요! 피부진정에 너무 좋더라구요ㅎㅎ 여름에 꾸덕꾸덕한 뭔가 손이 잘안가는데, 라운드랩 자작나무 수분크림은 꾸덕하지 바른 후 엄청 산뜻했어요! 수분감도 충분히 촉촉하게 줘서 마스크때문에 건조함부분이 전~혀 건조하지 않더라구요ㅎㅎ 화장전에 발라도 화장이 않고, 피부가 광채 있어 보여서 좋습니다! 제형은 엄청 가볍고 크림안에 캡슐같은게 바를때 톡톡 터지는게 느낌이 좋아요👍🏻 이 크림은 피부타입 건성 지성 수부지 모두 사용해도 괜찮은 굿 같아요! 자극도 없고, 성분도 나쁘지 않은 것 같네용 수분왕패드까지 기획세트여서 여름휴가때 엄청 잘썼어요! 그리고 홍조가 심해서 애용많이 했습니다👏🏻 라운드랩 자작나무 수분크림",1
1330,저렴하게 구매하였습니다 여름에 좋은 것 같아요 수분크림으로 적당한 것 같네요,0
477,다른 화장품은 트러블이 생기고 찝찝했는데 자작나무는 트러블 없고 좋은거,0
964,"아누아 어성초 77 수딩토너 🌿 💦 어성초가 피부진정이나 염증에 좋다고 들어서 앰플은 이미 사용하는 제품이 있어서 토너 제형인 어성초 77 수딩토너로 선택했어요. 수부지에 마스크 때문에 턱 트러블이 올라오는 피부입니다. 유분이 많을 때는 닦토로 사용하고, 평소에는 그냥 흡토로 사용하니까 딱 좋았습니다. 물토너라 유분감은 없고, 흡토한 뒤에 막 건조하지도 사계절 내내 닦토, 흡토, 토너팩으로 두루두루 잘 사용할 수 있을 것 같아요! 작은 트러블 올라왔을 때 토너팩 해주면 다음날 많이 가라앉아있어요. 어성초 함량이 높고 전성분이 순해서인지 진정효과가 좋은 것 같습니다. 그리고 각질 관리에도 도움이 되는 같아요. 평소처럼 일주일에 두세 번 오일클렌징 하는 것 제외하고는 따로 한 게 없는데 평소보다 부드러운 느낌입니다.",1
681,전 너무나 건조해요! 세안을 하고 뭘 바르지 않으면 무조건 건조. 각질...말도 못해요🤣 그런데 자작나무 수분크림을 바르고 나서부터는 이거 없음 못살아요ㅠㅠ 흡수도 너무 잘되고 가벼운 제형에 수분감도 짱 화장할때에도 밀리지 않고 촉촉하게 화장가능해요!,1
1227,흡수가 잘되고 화장할 때 밀리지 않아서 좋아요 그리고 복합성에 딱인거 같아요 발라도 유분감이 없는 느낌이에요 수분감은 있는 편이지만 건성분들은 조금 느끼실 수 있을거 같아요 제형은 꾸떡한 느낌의 제형이었어요 지금도 너무 잘쓰고 다 쓰면 재구매 의사 무조건 있어요 남자친구도 하나 사줄까 생각중이에요 저번에 샀을 때 잘 맞나 번 알아보려고 샘플 조금한거 줬는데 너무 잘쓰고 있고 좋다고 해요 주변 지인분들에게 선물하기 무난한 아이템인거 같아요 피부에 여드름 같이 올라오지도 않는 거보면 제품인거 같아요,1
784,아비브 제품은 항상 사람들이 그래서 정말 사용해보고 싶었는데 좋은 사용하게 되어서 너무 와서 바로 사용해봤어요!! 제형은 그냥 물 같습니다! 필리밀리 화장솜이랑 사용하기 정말 좋았어요! 요즘 스킨팩 잘 있는데 딱 사용하기 정말 좋은 제품인 것 같아요! 그리고 자극도 없고 트러블케어에 효과가 조금씩 있는 것 같아서 너무 좋았어요!! 저는 복합성인데 딱 적당했어요!! 극촉촉한 토너는 아니고 사용하기에 딱 적당한 토너인 것 같아요!! 저는 만족해서 담에도 구매할 같아요! ㅎㅎ * 본 상품 후기는 올영체험단으로 선정되어 CJ올리브영으로부터 위 상품을 무료로 제공받아 작성한 것입니다.,1
601,데일리로 매일 바르고 재구매 재구매 다른건 바르면 시간 좀 지나면 블랙헤드가 또렷하게 보이는데 이건 확실히 피지가 덜 산화되는 느낌 피지조절 잘되는 느낌 내피부 유수분 잘 맞혀줌 피지 여드름 압출뒤 유일하게 따가움 없엇던 수분크림 순하고 건성피부엔 가벼울수 잇으나 그 외 피부엔 피부결 개선 요철 가장 좋앗음 글리세린 느낌 없어서 그 점이 가장 흡수 빠르고 마니 발라도 번들한 없음 당김 없음 건성 외 수분 크림 추천 여름 수분크림 추천 피부 데일리로도 바르지만 크리스틴발미로션 피지압출 작업 하고 진정팩해준뒤 자작수분크림 바르고 믹순이콩에센스 발라 코팅 피부 많이 좋아졌다,1
1104,자작나무선크림살때샘플주셔서발랐는데괜잖은거같아서주문했어요,0
234,배송도 빠르고 믿고 쓰는 라운드랩 입니다 ㅎㅎㅎ 이번엔 자작나무 ㅋ 림으로 구매해써용,0
494,물처럼 묽은 제형에 닦토로 사용하였고 눈에 띄게 피부가 깨끗해지는 기분이 들고 사용할때마다 청량한 기분이 들어요  모공도 작아지는 기분 무난하게 잘 쓸수 있을것 같습니다,0
729,"어머니가 올영에서 얻은 샘플을 써보시곤 아 여기제품 좋다 하셔서! 탑쿠폰으로 아비브토너를 구매했어오~! 아비브는 어성초가 유명한데 저희가족은 전부 20대때 트러블을 겪엇던터라 나이먹어도 트러블이 생기더라구여 그래서 진정제품이 항상있는데 우연히 올영에서 아비브샘플을 얻게돼서 이 토너를 접해봤는데 저는 천연성분이 맞는편이 아니라서 못바르고 엄마가 천연성분이 잘 맞는편이라 되게 촉촉하다고 이것만 발라도 문제가 끈끈X, 건조함X 건성들에겐 건조하겠지만 복합성인 저와 엄마는 이거바르고 크림으로 마무리하면 진짜 좋아요! 천연성분 안맞는저에겐 빨간게 올라오는디 또 넘 잘맞아서 쓸것같아여~! 사계절내내 쓰기좋고 물제형이라 화장솜에 적셔서 팩으로 좋아요~",1
1271,요즘 매일 모델링팩 하는데 물대신 사용할 용도로 아누아 어성초 77 수딩토너 구입했어요  TMI지만 저는 순하다는 물같은 토너는 완전 싫어해요! 예전에 진짜 유명한 독*토너 사용하고 피부가 안 좋아지고 순하다고 유명한 제품은 저랑 항상 안맞더라고요  그래서 아누아 제품도 그런류라 걱정했지만 하도 유명하길래 궁금해서 주문했어요 모델링 팩에만 사용해보고 단독으로는 사용해 본 적이 없는데 그냥 물로 사용할때보다 훨씬 보습이 잘 되고 트러블 진정이 잘되더라고여 피부가 더 쫀쫀해진 느낌이었어요 모델링팩에 생각보다 많은양이 들어가서 너무 아까워서 가끔 나는 뾰루지 위에 팩처럼 올려서 사용하면 좋을 것 같아서 그렇게 사용하려고요 다행히 생각보다 좋아서 이 기획으로 재구매 할거에요 다음에는 대용량 500ml짜리 기획도 나왔으면 좋겠어요!,1
227,예전에 피부에 트러블이 잔뜩 난 적이 있었는데 지인한테 추천받고 한번 썼다가 정말 지금은 트러블 싹 다 사라졌습니다....! 진짜 너무 자극없이 순해서 피부에 무리가 안가더라고요.  제 피부가 진짜 민감한데 이거는 진짜 보물입니다 보물이에요ㅠㅠㅠ❤️  아누아 어성초 토너는 향도 무향이고 끈적임도 하나도 없어서 닦토로도 수분케어로도 모든 다 좋아요❤️  피부에 트러블이 났을 때 솜에 다가 묻혀서 얼굴에 올려놓으면 다음날에 바로 사라지지는 않지만 좀 진정이 되어서 진짜 환절기나 생리하기 전에 더더 손이 많이 가는 제품이에요.   솜이랑 40ml 토너도 같이 증정되는 거여서 더 좋아용 40은 나중에 여행갈 때 그대로 챙겨서 가져가면 너무 편하고 좋을거같아요  이번에 솜도 같이 왔으니까 아누아 솜으로 더더 깨끗한 피부 만들어야겠어용ㅎㅎㅎ,1
1103,제형자체가 묽지 않아서 좋았고 저는 민감성 피부인데 여드름 진정효과에 괜찮았어요! 재구매 의사 있습니다 ,0
942,흡수가 아주 샥 느낌은 아니에요 젤 느낌인데 좀 겉도는 느낌 살짝있어요 답답한거 싫어하는 극지성에겐 비추요 유분기는 없어요 그리고 알갱이가 다른분들은 잘 터지는거가튼데 얼굴에 알겡이가 다 붙어있어서.....별로에요 다,1
